,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,target
5049,996.2781451355007,441.6763204545587,321.0,570.9173047721648,795.3388351585019,273.0,7.9076672436809075,62.71583389508438,869.7194755859937,352.1221874556969,689.0,187.00520664400298,626.9967678747885,65.03203174225649,370.160610952818,272.9041811808516,669.4558565348177,776.9584066071661,335.62001507593595,0.5119643616155033,0.8701056317451563,3197.101331310215
5501,977.9107081656647,454.83898814043005,321.0,476.2938199144812,1026.3063880973634,273.0,8.074000470897975,70.39146729502662,827.6272714471241,298.59453083089636,689.0,154.48354254491153,511.9546936348983,85.09576547168007,371.1270096044692,444.05884561856396,635.2316352083665,865.0530147329646,514.4503129135906,0.6270086083611959,0.5817468019598232,3120.562578533432
4332,988.734287441816,469.7922999230726,321.0,497.233013362703,835.5542781726022,273.0,8.148866939586636,58.03387174471755,889.9407568339183,358.5857602735269,689.0,221.07513345751383,559.2101587017842,84.74577541190621,368.2869041426606,376.985553377799,620.0275979297777,651.9740799848394,435.01942512251657,0.5740239067637951,0.7706931206456787,3267.4322771259594
750,996.3727893438707,469.6970669775797,321.0,681.0203227439923,917.7928094743718,273.0,7.725273354316387,48.8562979285807,855.7839295888235,315.6936784808464,689.0,198.5759161822579,429.4007636545216,97.23598121262965,377.69135575649955,241.15181433134754,671.6189619661002,737.5260408992373,290.0081122599282,0.7475533980611724,0.5738078784565341,4231.1567515927245
60,925.6274009310031,466.64559386514196,321.0,613.6486955672057,987.9749891195212,273.0,7.9957365654368315,60.06605425983714,853.6698331981254,337.8945941475564,689.0,168.03026161834288,394.5602194066978,51.68375560076352,370.90505621358824,375.1414204550689,,713.8264234384726,435.207474714906,0.8135640244794301,0.45167537632217986,3796.6788687317357
7718,1004.7863119246825,467.41334811657657,321.0,516.4489853278468,849.271540991118,273.0,7.945994504162281,69.51798178536724,840.3810894177951,342.41857854148896,689.0,116.31864388399687,393.85227504017007,59.02378378137363,370.1709889695019,394.44838683461575,658.5112450458713,848.1574936258037,463.966368619983,0.8150263952830038,0.5332523662491124,3184.222356034337
1861,1001.2514289496845,443.78942892725513,321.0,,928.5701025900036,273.0,7.760709997442334,60.91382916846226,923.1297020900186,407.909361993437,689.0,114.42637380044299,512.0957642398763,80.20417729617175,376.1272333846842,323.298333303185,680.5612277949745,807.1800025615169,384.2121624716473,0.6268358819106282,0.6378623863550875,3515.8426739357515
797,1004.1445680435153,464.17191850893664,321.0,570.8411344619445,1190.0019632784447,273.0,8.29355849543004,66.67916450415841,794.9009265676422,321.1807891879738,689.0,204.33911536517317,416.7807364459365,81.58539643721694,371.4468114595944,293.36434572456176,587.6467333748659,629.6271620983833,360.04351022872015,0.770189147265541,0.4187943787169554,4537.946066697627
9352,958.7155183213644,486.4034180477708,321.0,487.53922041552215,847.2727674972929,273.0,7.65944739836835,62.582684954416145,840.3339302772279,385.5080213293361,689.0,107.67783355117245,413.2144200783158,85.31481813095928,375.23257167200137,368.1655654806254,563.3564622031132,696.0101044329452,430.74825043504154,0.7768363938972929,,3141.6504999400518
6408,1001.117290834691,484.4278181953222,321.0,541.7681484467169,893.1649904516782,273.0,7.592335421108893,47.4955584300924,855.1508088315636,341.6016279232292,689.0,143.45038461236607,442.86887809796076,77.10312445398608,374.4591772819165,378.69320861405464,676.3963712666256,606.1693380173863,426.188767044147,0.7248195027355165,0.5821679175859706,3738.059187455554
6804,976.1577929949965,453.86112932950994,321.0,515.7725659067966,902.8523191261148,273.0,8.193034482116014,54.81973827877818,886.4618670951716,284.3341287752874,689.0,221.05707340639378,466.5877421138377,69.39512961687035,374.3705558490233,347.28469420338035,601.7572628350796,721.6934988646743,402.10443248215853,0.6879734957153733,,3558.086791464712
8895,952.5534133667263,445.9682850411846,321.0,517.2755253354951,967.3862604473733,,7.623313032895422,59.42713084285476,810.3552281751346,383.73066242611924,689.0,187.72207429564324,487.41050011367537,72.94176778717338,372.3851242589549,315.06413227584744,626.3976440204539,795.281002587676,374.4912631187022,0.6585824472906008,0.5792435667235037,3371.299290805867
6710,999.0285909646593,492.07359466079623,321.0,589.5749395626827,1048.6415705085883,273.0,8.323988478679873,53.97660213006378,877.0369770009362,354.84286224236973,689.0,156.03982895134055,524.6780850657278,69.1992847780514,373.91004693975333,274.3827380429803,686.45140073642,712.409671920898,328.3593401730441,0.6118037119080121,0.5663301804407299,3994.249062090104
4779,997.6462331158831,467.5382274941702,321.0,586.3831728844226,1026.605860389405,273.0,7.968212934843139,56.616385744442155,,417.3212214612146,689.0,180.3909075929994,585.3825888239859,47.448057295602645,378.51804053037773,398.3788671907581,660.9432309129899,694.8445064611732,454.99525293520026,0.5483593228231785,0.616429995713786,3593.833839620643
5898,954.4379949630097,485.75173556713554,321.0,652.6580346428664,1172.2207826747892,273.0,7.684979526754996,71.32902012979925,860.1206952134855,,689.0,161.58243822176655,566.3547882815174,72.28908341693453,370.4751251989658,374.4356680475705,638.5052625842168,794.3578791993476,445.76468817736975,0.5667825303887797,0.5448153463387552,3824.5754898620426
2633,999.7014799196148,503.02682849792865,321.0,,919.3566563261621,273.0,8.660167095409236,47.99185313631179,768.2445172619423,362.2353641676441,689.0,211.75129745344893,440.7938879192344,62.491636218672205,371.4389782023885,350.7019653386845,580.9767057755337,603.6536126795777,398.6938184749963,0.7282315131801829,0.5474322948278681,3693.4428103036903
6433,984.7994927477529,490.0510351300728,321.0,556.8641587315424,965.4559884034433,273.0,8.046863059677984,,807.5083098060375,310.43741018247226,689.0,150.21349510403115,608.5358586846836,59.3407453801595,371.2336015913678,300.82665667889455,581.6906931434684,694.1651954683402,353.3284884780729,0.527495619886433,0.6917732264205004,3464.6386525006587
1717,966.7843866712199,469.87555836078917,321.0,487.09317277247754,667.9794513363662,273.0,7.589304166046809,59.86163928966101,819.9961390248153,391.1771161754035,689.0,167.49619817366388,405.6597933136615,72.31660330253352,378.2971641282232,333.31674325767017,616.2708053945789,716.1154395786789,393.1783825473312,0.7913034648513922,0.7155555394106073,2976.1740413177045
7242,964.0821276135426,416.36999192937395,321.0,508.2365705093947,1190.5731371903578,273.0,7.9655591244626445,62.15087697347553,895.4594468551112,393.67647053675796,689.0,138.76735291181967,556.7817749148908,66.75316771361581,370.4411616156631,323.7185924380998,605.2852491960325,855.3308300428212,385.8694694115753,0.576527491491739,0.5237267019983259,3482.3125170796616
2395,991.6974335314005,427.9468101461552,321.0,450.60910429242386,1091.5294770651346,273.0,8.074898240002675,60.89772153804236,927.3743139686765,321.1567982152703,689.0,146.49656763210064,,66.24579123774028,,235.2536622869173,635.3179794016802,717.4443957277216,296.1513838249597,0.8030800973037738,0.42688435339214303,4022.0331548606514
1650,981.6792434649589,444.5585868140143,321.0,581.0546465843017,1227.2054640513331,273.0,7.838904659584775,44.319506072889176,801.4430738400434,334.3148519327059,689.0,231.7250270055444,478.7832935159806,97.52344139620308,376.9948282531173,363.0470051368832,644.3742578460083,850.1864844764568,407.36651120977234,0.670449458757662,0.46960900337718603,4054.4916239163417
3262,1003.7211373691649,493.81474187033757,321.0,549.1582308626896,1175.0822946733022,273.0,8.471138403013557,62.207700879997795,903.1690048298102,367.26435865471717,689.0,162.31414894919658,518.5784802487785,85.00893349418031,371.4208258075559,327.6973291676198,647.5193217425547,777.9515298439576,389.9050300476176,0.618999847132118,0.513655440541523,3939.353289070658
709,995.3250964118979,492.67072973978736,321.0,521.0509595224632,961.5858390303994,273.0,8.016988759310923,65.19093965196934,850.8588162476435,399.05323318474456,689.0,223.35694831346882,415.5046814342961,,371.551678436122,387.2329938837023,628.0795628655443,784.9166296201076,452.42393353567167,0.7725544725318813,0.5136993500634284,3551.937042933641
1530,961.5540275143801,478.9417937837221,321.0,571.8003781055249,1077.0270854175667,,7.962814981319399,49.38849284584219,807.7904265207476,348.1371207172998,689.0,201.50543053701603,372.59851459396026,57.94831854721982,367.4426141158558,361.48463615337715,618.1501133636434,724.2025486470354,410.8731289992193,0.861517122122213,0.39975487986382047,4023.703790209682
9323,993.9182885830086,455.32101585690117,321.0,669.9174309620256,982.8898936260349,273.0,7.837436863294488,56.66840183053308,868.5565051778652,274.13337081163155,689.0,,362.74500678930383,55.93019569957047,369.19073558134846,408.14395336847156,618.4421078511318,609.7783392094491,464.8123551990046,0.8849191415237014,0.42596348299433195,4434.414276569046
1461,1001.2284062195607,480.88101802066626,321.0,547.0205142144819,1134.4084665959058,273.0,7.577453462390366,65.91424874615919,796.9218310174743,437.81264823662985,689.0,163.85856134246333,327.1906390525429,51.12482807658798,372.95456406647645,325.9098997442826,608.8516098260428,676.3541674749052,391.82414849044176,0.9810794126920338,0.33349139949948275,4236.60172897216
4869,1009.944502455669,488.0614303691801,321.0,569.24931607703,1057.7186069065524,273.0,7.156950860075529,47.39113769627614,844.690829345548,390.3252757994621,689.0,166.78130805979234,525.7206524567993,76.57896789336473,376.1838272849731,404.1957356871054,662.6031423324097,666.4022346246539,451.58687338338154,0.6105904314390197,0.5694327550043526,3803.55695770226
7994,966.8993105741004,447.390967848019,321.0,573.2453451271135,942.9211061853736,273.0,7.8241710781323865,48.40421617492635,830.0063438804649,349.79511837876265,689.0,173.76774941265228,441.8205886137037,73.20715064931471,372.3903810826792,327.84832221708064,598.6188284031446,871.1539904988341,376.25253839200695,0.7265392520688062,0.5462044871883127,3407.923648691802
4117,958.115449541318,408.2749518713891,321.0,546.3205474882767,1088.5118637098053,273.0,7.909853509356287,63.896295165843966,856.216867365506,383.444552416492,689.0,247.43313363889507,467.07050959201666,,367.3591646537552,358.0846289168384,608.1116545391569,729.808864422191,421.9809240826824,0.6872624013029459,0.502236038741968,3859.4870501625783
4063,988.7023560574565,427.48452307243076,321.0,482.1862159498422,827.0807545897048,273.0,8.25610325492712,60.25492132598359,884.8744518325252,248.09894084527556,689.0,189.25537831161785,551.3180624171127,81.25190675394803,371.36321132489894,323.1248417689,604.0525934054629,788.2228745822472,383.37976309488363,0.5822410363133357,,3128.312850059951
4108,977.4023144892052,464.1881879502909,321.0,580.1199737175542,829.0129111637983,273.0,8.202376485895432,54.57855913851977,922.866552062922,369.6721743820471,689.0,177.54580225833413,455.0676231625099,73.50290450305857,374.9662273658253,424.2406507233081,619.8139048161406,768.0027513525409,478.81920986182786,0.7053896688347068,0.637590223924911,3265.7779974326895
7417,971.7403706724017,429.91770600769473,321.0,476.153488719681,940.2957347414543,273.0,7.816255075764977,60.73289837312731,777.7648945137956,345.63482140358025,,211.42950416253626,494.62018671645546,72.7855244177242,374.33400344198344,297.64820017863997,614.6935985009084,705.347961660237,,0.6489828127132538,0.6034332499553395,3490.5209095376417
1064,949.6834528209633,501.57288455681237,321.0,646.3795790003,1149.092622831498,273.0,8.358236815077538,59.30102816442598,892.3658530694087,315.5670874949326,689.0,181.0935041487432,306.18910493358,49.21052728856677,367.227211948746,322.38885664009786,620.935799615016,664.6649799758693,381.68988480452384,1.0483717246230329,0.30928719335644217,4629.7137212547705
8993,976.7086950297947,409.83422256201015,321.0,608.3886826799134,938.4075125644576,273.0,7.774267049192544,53.943980663899985,929.5653743316087,394.16075741426624,689.0,213.20862280681854,434.7456443378221,68.09641775670761,374.26688366806627,231.50620341315602,670.6788074796814,760.9297337105838,285.450184077056,0.7383627741433212,0.5358461599698567,3990.6473197747105
5814,977.3360912776508,466.18189890306513,321.0,483.28570456152676,1117.7728500548985,273.0,7.545435108332951,61.13107890503647,812.7116675728745,316.49702163960876,689.0,162.49748645939857,295.60817953427346,61.330764287699566,371.3479216174939,310.41246676462794,620.2524118773614,872.0029928005683,371.5435456696644,1.0858968804778373,0.3193304827581402,3884.7295147005143
6533,957.0707957626398,485.5158237308372,321.0,464.52874017127056,863.0802681702845,273.0,8.063619583664142,44.90487441144543,823.6474475272195,357.3990357256764,689.0,165.1095518296879,455.65316047980247,87.3657769690174,371.97676401178904,353.5889909851459,667.773860190848,715.1662440390336,398.49386539659133,0.7044832074949008,0.6291638883136684,3230.286693970333
4519,949.8896710437969,431.4135283561146,321.0,569.7624875060477,1338.9088367467282,273.0,8.3543163119673,57.59378064949174,849.4788699350815,327.3206994303908,689.0,207.91617167389884,443.49759441912335,80.27491799555985,376.74295511043675,362.94873447006324,625.2886799295494,,420.542515119555,0.7237919755132693,0.3911935585452869,4393.258760493016
4835,981.380947987244,462.4041118749532,321.0,633.8451646012707,702.378399487969,273.0,7.614066717062488,59.91406486221447,807.3062736624413,376.6745684564476,689.0,197.44812699391244,,55.91457207981017,369.6766840840316,371.8197757650312,659.9957052191573,645.1728201944098,431.7338406272456,0.560442709842723,0.8950674732792868,3253.9297095796105
7672,955.6276360725507,461.2197380836797,321.0,489.01669088000875,821.4753008498761,273.0,7.800168240385725,54.702004833072,856.0401357826864,442.43215176884456,689.0,147.31726542122826,442.69838927481703,70.02068979287174,367.65758490782395,370.79569025223293,628.8803911428548,755.2215547865001,425.49769508530494,0.725098640014998,0.6241442421181056,2994.2322008615747
1029,1004.4942656094439,490.12615952041676,321.0,436.8765895000255,1027.0509887513215,273.0,7.400097557676174,68.4145375128847,765.6320827588388,417.3113667186706,689.0,150.51289968851626,393.62592654574513,59.617475399206434,369.0437264446436,448.26745424865584,590.1580398866558,805.954409372464,516.6819917615405,0.815495063592299,0.44130564782961795,3207.734240576941
4466,966.9577044087449,479.13661379661863,321.0,553.3663643809113,1122.3848745612963,273.0,7.6650725229336,66.40125968576743,854.3492730627829,358.9389942920239,689.0,224.3720298284805,513.0908594908996,92.35811821797013,370.42695461426223,220.51599303964758,612.0968809263017,814.5372403986743,286.917252725415,0.6256201880472076,0.5394308061622088,3944.2630313294544
