,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
1819,112.34908258453686,734.541406204429,69.39380647994416,601.0078838483796,865.2411273123151,1044.0833572114032,321.7622917045813,249.0,537.6991780660799,1021.2266818292333,1168.0795755267593,703.5018101672439,831.7592087741508,607.5747472928446,947.3249253309621,333.0563822608598,465.59153424458276,-63.39639898780143
8345,90.19642222858738,831.4148416232761,,776.3086876822067,773.5714045102113,1095.7708791678544,308.6799121581586,249.0,571.4641986778223,956.3312033100046,927.04068755982,718.9340536440338,882.2364067828042,553.8006515608824,991.1831463168995,379.7578898591651,550.1946461253841,63.099222211291476
4655,99.11537801743046,854.5652691904573,74.6400010987142,611.5352807032822,795.2282992094275,1260.4243907062187,412.23504585420045,249.0,525.177271828965,803.9927150388562,816.7004366697508,703.6676891462141,694.0884049872202,649.0660722033223,788.5086512817531,443.8113193765291,537.4417865506322,213.32189250285552
8806,110.49965089682485,855.5883078061482,72.72863170087562,786.9601203482664,796.778813713581,787.1009201809993,316.5247460432886,249.0,477.75238348293357,1022.7740363423048,878.632026153293,704.8948973389937,876.581748476957,556.3889913159571,727.4820173722223,419.6808453035282,452.88719631106596,-321.01076269679226
9996,81.50623907144231,854.6969846218585,67.08562548927421,584.7305661415611,798.2102477842735,1118.8881128319238,267.24467895269686,249.0,588.1419650359122,1091.9499663752854,608.5043058434399,699.7811769472048,829.6336123593446,630.5558208546354,981.7250042828837,320.1767310354591,,-209.92820197991574
1849,99.57308240619702,806.886460608625,56.47302180761269,902.9473460997887,665.6665343703048,1021.9408140468304,372.8969289458242,249.0,431.44609393032454,,432.9412352386516,731.9538745036386,501.91307636914536,639.1083935802397,967.422085149084,369.2761193543942,467.03899747078964,480.9091311237115
2812,86.96246625099876,894.4207054044917,75.91756229282896,623.6845331839568,860.3330369287571,1030.8943200644237,526.4353505639347,249.0,662.1573914222715,971.8492360601505,1236.686516377924,718.3919079162575,714.1828298356744,553.7160161054202,1080.8276096676889,423.28967798143526,364.7412154976512,27.587740456980555
9471,103.2688865788442,849.5874614620575,80.95641791602718,764.916363312131,739.6252015113952,1117.470938833838,271.712331063776,249.0,558.7964881851493,873.9515788121904,998.2550540600923,730.1529557567079,708.8144374914381,553.235899731707,1271.6883137726365,344.6120832029958,680.2022172251565,568.3199102922433
8644,101.86604041342054,890.1775398083528,73.10936812039607,809.7367203997013,774.7634161662479,1208.4544471348765,366.15630186028005,249.0,502.3267999452152,965.008034456924,846.4562919763343,747.0144821743379,920.4519469470165,483.25023420456034,984.3526373117221,403.58770843164433,591.7302426381843,92.07649290624948
5284,86.78674724790072,930.1776637858303,87.82387219828212,446.13070817722496,783.74120436597,1303.6669624330348,391.5099697618767,249.0,670.6067079059161,885.8396949742685,868.0507834776271,,861.9358302871556,554.0665041653658,788.2415232300468,364.4074183639134,603.170818137401,-141.28208876371082
8847,98.34999386297469,778.9391602719154,68.77070598590302,503.05279198419163,840.7528757220583,619.3825978190421,320.7496848665558,249.0,592.409682179043,1077.2061644144387,1122.213336981129,737.407198240205,610.7555083701657,719.9935732928132,1214.1682531613674,323.80376312676333,425.22362455338424,24.585415886267356
5538,91.91976987908895,947.500618160585,79.78830824081888,453.5257681242085,729.8839912325142,876.1204168650657,497.1654323070952,249.0,652.7370696784767,1209.1548921500155,966.8647125382246,739.8501454738758,965.1226453279517,612.3998621354615,1021.3715864079664,367.22426655381065,502.77064827478387,-359.1220200165365
5512,99.54802228965355,1015.6421313020742,88.70685892722427,743.7798031410197,808.8330710537535,1165.0914973079568,373.03901596274557,249.0,523.3106603679317,970.2138168187009,932.3356437077831,726.5644670656593,483.9525776453813,613.1840707994324,928.7109824545101,390.4532048157264,602.4612275679957,549.6796266148056
6248,110.39360962610424,710.6373609489764,61.04386803550393,753.5540786284338,946.2963760626715,1099.167685998164,401.21197512543586,249.0,709.4678835122941,1140.4935872174713,,732.3633493502555,751.6118438098528,526.5769379483122,931.0924685202751,403.9104042329151,496.1875110068631,-136.65536085497342
4260,103.30895345954374,930.724586397687,62.849603373126456,488.07861598843647,639.8709732383861,1374.1257863727167,455.8717433793199,249.0,568.7854651560945,1002.9935472878614,1087.2615792227916,710.9026443170089,654.6918854657436,505.85410450440367,979.3704216311256,369.6094259901249,517.7749694408852,325.5682288371222
3836,95.46006791843179,970.5363315110698,72.89728875778691,807.6896290855598,835.4226955257619,1111.2454624697586,323.0677617592558,249.0,540.9300591290826,1229.388751177406,628.536139378239,745.9626987867537,591.584049987212,551.0537223567678,1018.6604955709638,448.94223442355707,,81.25904474662042
1554,89.12284513483002,797.726566005533,83.7952123658897,455.1786791039333,867.5846800163769,844.0174378410682,470.7595622849088,249.0,538.5571818331066,911.7199346590281,901.3545745043851,720.2405349156539,659.4455236776088,662.5273286363479,1035.2265008451438,319.114949070558,500.1732506821427,117.33305128269848
3184,94.90535613136343,808.5538532321868,83.40520122916848,465.486231174317,738.8351810192866,942.7841299022798,305.76199272817934,249.0,568.2640639203393,945.0750592138919,855.6248805640698,740.3651449857637,923.9481427761739,597.0234001701048,1031.426984620095,391.1079765413365,381.6077098754895,-440.56805216774876
19,99.44242511429142,760.5146798951354,57.4777077514987,693.655927368715,875.5448616416585,909.2777391493102,392.1481706210448,249.0,498.0868448509145,847.4734501491463,956.0465987599958,730.6703373738472,412.95835576889374,569.468809214525,842.1747742786632,331.98152249417546,478.8713368066863,399.096681651542
3837,,712.7846226430852,59.58432157467048,750.925491858367,831.8846023535708,982.8107087456898,336.75569259449725,249.0,605.3213273580783,911.6528339443173,696.6106566539197,709.539598455477,551.1663179804309,671.6413710986653,1061.0454987879157,471.7142849400103,350.9724001909794,128.50005306289881
8144,100.18649968286336,844.066890593067,75.13341209679201,540.1641979978785,815.138816206808,1026.2145013897884,423.1438501020381,249.0,663.7145396912102,920.2273904652611,1008.2696184848435,,773.6382968422973,573.0343310140239,845.1389747017189,373.9248604845589,582.7130011762124,-59.550803239413085
7032,104.50085677857572,809.5197330992936,64.38648890991887,1054.3138180878384,885.0775715323632,1351.1549203831858,305.9858070426733,249.0,537.7842078147659,1077.9663057183227,1000.1298818005519,701.2243976930176,716.4387512354921,599.6808921403876,695.4833849563229,381.75576272105087,535.3927698659444,365.20488711851243
7948,104.24636115797495,809.0510300075819,74.06813764670136,707.481098324934,782.0830396646478,884.5152301780344,464.0206386339308,249.0,563.4255939847218,962.7930079390272,944.1289957127058,718.7746495175572,631.5418723140316,456.91486996713786,732.7680483914962,487.3742550122008,535.3625038023887,-48.10379944530183
8436,96.92496177458779,802.0732227499298,73.85241794327885,501.0153831941834,824.6256226367414,1184.7986563765128,404.96002000511334,249.0,481.0645669012498,999.268085529422,1022.4445415602974,720.2537245834441,700.9189398997248,605.3499925697557,684.624547546669,372.4143544168722,408.79585308483126,-94.83711098622501
8811,89.57708688549873,868.3417222625036,73.50988098987696,333.3616927408,750.2426253604414,953.7434763900241,361.10782436688197,249.0,487.4070029470035,1029.7501476440627,671.8006590301724,716.7851059808144,692.3706812092796,530.8066709852203,745.7704769134255,309.19408783677596,544.1487967790016,-249.57167974398362
1266,80.35212371534662,814.1432102578054,69.34393680529926,571.6520012787734,809.1928689175211,879.4679184177124,321.1553977646557,249.0,593.992103175525,942.9169099249794,987.1164133977933,709.5362780631467,955.7651035531669,779.5997641461587,1003.7969927537845,472.510170900938,635.3374455888697,-106.08714475776185
2717,106.69400225960773,1005.5567968806994,59.19640320243593,660.4883801068016,784.6118270011284,1065.3460158597857,,249.0,790.2903106742817,813.5192937736609,1270.241041438287,709.298583177528,738.0622811926346,643.6794090599461,835.3969190911704,373.57844929873636,578.0927608419123,150.29553665494456
2459,88.57424506152978,872.8133451105211,66.85932935658197,361.34451566651387,610.817473821646,960.754049282832,462.15978893312604,249.0,526.2789444133558,1104.64251226208,839.3086673120238,720.9143784379917,774.1208852637384,726.3080341324343,1172.844099593411,372.9397647302373,387.80971154757935,9.455867184782676
9594,93.52024581245713,,73.57100088638728,599.4909819830201,725.4126158414609,924.8207207547645,355.616770554153,249.0,538.1063599127507,930.8125208674894,1084.5926193802932,718.0316808296255,748.424840889038,606.1873818582317,925.119997800514,309.5342054967024,405.4722247653955,31.090083934117217
9633,90.88907421491913,865.6963748465582,61.030791410867124,676.8306041474574,817.9232147976956,913.5756187048898,386.48216603817843,249.0,,941.5036456496339,1087.8877135814018,689.3148625967717,669.5263634032303,576.9050757550207,1092.3860987909827,420.0046731330606,549.2786789871271,210.28479975845107
5067,92.53391740762612,801.6216190619504,62.90500670073439,734.0807784493269,859.170122050396,732.9649430359204,376.57789751523353,249.0,564.8191726567959,908.5544058132944,839.2676299736403,736.6529200821927,782.0069380334586,544.2492188709897,964.3420664758612,376.5374498845181,597.5540399895762,-11.121182043636736
6184,113.78435252437832,846.8734836284266,72.56662080851376,702.798865261455,797.8281328055789,1045.2732842409155,314.19801163577864,249.0,491.94556470863347,1101.7666537661717,938.1318538459562,739.6899124457652,830.3668442394436,523.8320003121869,993.074229644085,391.83865920730227,448.1016452385061,-140.13873739188455
128,83.04713522347159,921.5431466283161,,758.7023870861746,829.9034281766111,978.1537261492365,340.7393440494931,249.0,432.7465975272866,961.3563312428629,600.0303888466351,744.6427629894962,764.6455437980927,,911.9106043502866,428.0883880158926,577.30836578011,102.81694133608079
9349,105.19894032127462,925.9066851349282,61.98186909570386,577.3867344258953,809.4976656708856,1141.0009714268967,407.6324843477137,249.0,569.7167558544592,982.1176825015793,683.5583747147923,716.6410002700737,658.1671967494636,648.5313302024679,1177.5015597746649,,484.5686723270634,233.81635982720195
6864,86.82468339885811,806.627010591999,82.66532307530461,604.4447235347989,721.5354026026138,1152.1773308048084,455.8500386082177,249.0,629.8163788815428,911.5389054287594,1004.3533029999246,744.2073856257344,723.5371036467868,586.1159424815286,1139.1439155639973,381.9824589969266,494.2519306791734,271.4862941325523
1868,94.42245070194382,824.6998375679109,72.34298672995715,686.1345275496194,836.0732657212534,795.9549085027625,421.35632687988317,249.0,618.2931259176809,876.9265009411724,852.6307638631818,708.1447832425724,738.6166635943877,578.5365019448749,941.8694212421495,322.8323373059938,542.3637509173359,74.08031664759136
6462,103.14574855796623,830.7166818159657,79.27856749141836,,789.1286873085685,887.5514068613226,267.4187806661656,249.0,582.1760288872306,902.9281556535155,657.5411087181292,715.3153467491613,791.488317008121,535.9284999268108,933.5975055087819,347.38260694947917,534.8355942966527,-32.29286907171547
4907,92.9257304490742,819.1518413034014,70.89424139367723,704.0881648863935,786.1327408233602,969.1998426480341,245.71209708929288,249.0,619.3997930334623,1158.34510729681,763.6623535341388,730.6349554537353,643.3259244446828,557.4113877547322,894.8498189003382,339.9747465103487,379.02826069034927,-195.65965229068598
7526,95.0887077837968,805.3004211053051,75.38990374966491,579.0037141201215,696.0012621053124,836.2964230815768,,249.0,581.5687380999916,961.8165292118721,976.7122092604068,725.1567347235292,739.254836943033,760.7885077256278,862.6465351503489,277.60521413967643,423.1870237299497,141.27433416857195
7536,89.61917907090816,808.009329071998,62.62074622168429,803.5755999495468,788.4297113292887,1130.7152806485897,305.40570378068776,249.0,667.8914196632154,1029.3286283907735,833.660624270049,724.8221974536215,668.6543939356882,598.6319606937382,930.006119193371,374.53975601972326,515.4974962097424,170.80998361500872
5473,101.83398684836067,863.0950716410902,71.16341032041979,624.1105855394196,760.9063363104065,664.8006247470859,359.26323004154807,,537.8770690110803,1185.5892824241885,673.935043766969,696.1344609407936,798.6188924131163,549.6605993708025,968.9262588412686,356.8246120847666,650.1572023995201,-146.94249320765402
6377,90.01482597877424,743.908236177841,82.19949657554939,417.7566716034552,891.411451317653,921.652258724467,382.9901023052223,249.0,613.526003364934,964.1334567330994,771.6238809219678,728.7554088638876,852.3109343947602,666.0571282955135,985.2652067408765,333.92698361939205,605.6833041074237,-195.22026308102397
4863,100.93686215591684,968.5436933387329,77.98885548104712,698.8162883774098,876.8626509131274,662.0979194780807,402.27487569837655,249.0,611.4173705445094,873.2759316333716,1037.8039548048177,726.0469625764124,814.1945713551937,549.2379933403223,1070.4550358789816,382.3221201178519,428.91200719003945,-180.1826373042045
6980,116.26110272480233,786.0639624014099,64.37084665935603,581.0410883940133,684.4864663231931,1131.398210743428,360.5826999611385,249.0,543.8864200461934,987.0729104240452,713.4237552466594,709.9792755901017,597.6134068711339,545.6419463498955,1113.5059325478665,341.46789817818103,542.8963656033786,343.1314563546759
8933,89.66604594979809,804.5422173674845,75.85452608866474,743.1277293248719,779.5248200159742,1176.2016654215029,383.8560332789501,249.0,610.3274934198541,945.4534137839534,972.0433358885214,705.8650785094602,589.3428902376886,558.8385630057401,1136.0906810358565,416.754089035578,418.71215393396585,338.61086116531686
8223,86.05114041754805,843.7812630498032,57.4748012248344,514.9202981795157,693.5501887557441,974.6029793459784,446.5597824483528,249.0,604.0080565772898,971.6134358369246,1154.4760320714045,728.3478806409635,762.8613726432931,461.1575426836305,809.856147601117,474.408903442525,443.61519923002965,-264.3634204110106
