,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
5235,613.7015822167855,912.0720277682019,219.53589493040033,96.44387746072297,192.41208852354927,206.32948434398418,872.5944531119715,156.43516197309947,82.47947394976005,179.20325106620476,175.00931729015016,896.2371012988464,-1529.9165570805735
2321,544.7246445788822,867.748885493993,302.2454884393793,126.20152678556532,266.7732360953968,246.05130540938677,715.9230492426477,167.32977693369529,86.56424825245283,187.32618040987094,157.04071602776227,912.5725764064185,-1447.3758252574783
236,539.8806441680072,929.0254644224099,241.0159597203176,135.90208248016938,240.28958142707884,264.78472721012537,983.6796581061586,182.92888151488938,79.6151075858873,171.93637804617308,163.06665582922702,790.2520135553492,-1546.6071207156285
268,510.5920587327578,961.430772538602,302.1769632993724,108.23715950460385,262.98186887997065,237.90832392574885,950.2375191229089,189.64775835830685,77.72157232302965,169.32007889737827,155.16298791603356,749.2259918349189,-1553.2099675550205
158,564.325200758526,930.9702292360389,292.09751366120133,95.26989419694061,210.4998714028414,363.08009144540927,902.6413092043404,182.15957013203632,78.15873673224239,200.727609202759,153.9808466555019,,-1679.4907179309694
7255,527.9013480267724,985.434741937162,320.79486071240945,81.00322589002278,,374.28737429712,1042.0536028210324,166.73153502289668,97.27038112521527,175.8948350990236,144.7503569381015,554.0699543184368,-1768.0172543504789
1724,531.9235645371582,843.942407025782,273.7697749331798,77.33638549911186,261.29021823735326,315.2919402468597,907.5887223556257,179.15398023780818,84.35025012710733,179.43566353443532,152.2417651687284,895.2294706242214,-1558.5640449371513
6916,502.42252819290206,861.7233993044852,300.04158016809305,128.31461392232018,187.5759384237831,419.7005521729528,785.29849439277,173.20748756887224,87.28819700800346,172.56412059468946,142.39951411768746,935.3065720051044,-1642.3052457720314
6874,533.3937568366945,993.2823048408842,245.97625290819244,87.67503205722221,211.68404135817556,316.9174253186833,856.8429458019765,161.6217884470469,86.13825545994962,159.91379160792104,195.76260842114232,,-1541.717335999223
3958,,898.1491542060148,308.60963292068493,138.7674501373018,210.85281472542363,502.21530837306057,956.824937918383,150.861826492628,95.89163708253167,,158.52838812628514,744.2500578113514,-1736.2885242782545
835,517.392450921701,927.0380282211371,326.7109881481238,116.80895402411069,246.71898278426607,319.5290054062224,940.2064083477873,168.65331682246287,101.71775566658815,172.41093013530423,176.7673219383483,768.9975540743715,-1625.5431832804054
1699,537.2252174095855,843.6414168152143,292.45550408228365,127.51781915573116,181.16859893040888,347.3740776276059,987.7525925793475,173.3088619156449,71.21772659792194,187.4011420979235,168.41035304269042,784.6324283008015,-1621.072232922519
8851,532.8712422618137,899.0749134207146,295.79279923471836,133.3781421631282,318.0450294525069,206.5344223037952,827.4542743044163,140.4920772960707,92.55076929977221,178.3603632234656,157.81909699910562,835.4731877236237,-1451.8584352706762
6074,537.1909542255439,874.5473778441104,267.37080335492834,125.25821285676675,267.90968318434864,347.8154970403978,918.9157933565789,151.01266419152157,89.21050532732903,187.69758688734473,168.78325835928837,841.3423832818636,-1578.622195040497
3811,564.2557267685401,856.0487594549596,291.40364081549984,137.41170388454017,182.85801038858185,234.78603545928007,803.0043050082671,148.74445428007522,97.06028001764062,194.2996943394524,147.0329971657907,801.0491275594767,-1522.5179092925039
5682,528.952254816967,877.8785019318378,238.5117122339734,89.76321564156217,239.57857409109235,303.3351867521668,940.0451205718668,158.42354915579813,80.60688574421062,176.81298472455975,193.30465069307812,769.4848801296552,-1517.65844075849
6970,525.5137370655594,885.8782771271452,237.13919078484543,82.37336508769239,237.01975267605343,398.24973154720817,926.0306196920932,154.47922881138976,104.27085822694924,163.14810922480757,168.72643622866354,719.3953341375967,-1584.2543556562473
3389,538.6799680555498,956.7569774766608,297.1893156730657,128.31744558926152,245.86529148679318,,909.3328013096849,116.60933898783101,90.67319977176157,178.98726518139372,154.32719884849215,805.6452511273172,-1637.897299062724
9987,565.3811354872813,904.4283479567747,273.57171811139256,,284.73418289603705,249.07080098196246,740.6440523706733,169.79418890874604,80.82358495811164,165.06377622810797,139.55124958656805,,-1414.906344848606
5088,563.1974938242021,1076.9434991692967,373.8506712347842,97.54964641587695,306.1917482971635,259.4384132771906,855.7179887509634,154.14842870968167,90.75219190667352,204.22590281958367,164.4810822609516,707.3326415011238,-1657.60016370409
6450,549.745148342535,944.1683786982641,304.25473262769896,96.71580358464496,267.95144390950844,506.3604837617048,945.0060032380748,126.21953234540993,93.36826269301086,201.5373110968838,125.85360992083247,732.4619608476087,-1789.100669841223
9641,551.4505789883531,928.3278684951382,325.3499030721403,134.31655660401697,238.79443327823844,263.5630461370805,1013.52596348998,171.8648035696433,77.58029325966896,186.8631231426436,161.9119313228234,856.5463914071004,-1662.2362937549424
8247,578.3252593320195,972.9396300388246,214.0882786062062,96.30030825475998,187.7724828028869,409.34677119521643,917.9719948268245,168.12591597671124,94.57206107846778,203.7467567500564,154.5997599231861,936.6818457399795,-1768.614327745217
8226,,885.2922683643528,288.9835089909977,96.11295420994512,299.20067740946735,264.893935456912,841.0144677441988,158.22155593760223,86.74910071517355,179.74504842042768,182.6046321867051,712.0777106323876,-1427.298512159769
8694,559.1853602446215,967.5717490662631,266.8952617507988,120.26670137254379,262.2309659684492,322.0045052410778,858.9476397807588,150.5168911491583,86.69825643166328,178.27662199186747,162.28279942552354,690.8836739794992,-1542.345786145389
4209,549.6190360452806,865.526029514698,317.7847385911473,144.10864812714712,190.0212353679073,264.381379778702,1080.857724403398,186.1593652851601,85.10436475737981,163.2323337916115,156.75209989351063,1020.7888227592039,-1723.5778322872288
8785,501.7452285139106,1033.573664227839,,100.26621349064959,252.7716446690614,334.4861425004322,925.0130408240918,172.5357923358761,,145.80796589425125,178.28537296983984,812.4098525041144,-1663.523964917583
6673,552.305932713915,1003.3658285111001,232.99748102159822,81.13174929774442,288.3862408007567,258.41411794198604,903.5983645368879,164.19383962730447,,194.1695103045908,172.8580834781583,971.9827553756847,-1635.7633444355113
4601,518.4214946306474,889.5085261541179,243.5541195069967,100.15459094449288,275.97515666728594,,863.9458531716505,181.85026856341867,67.50641777552765,191.40271613177217,174.19409933418683,731.5905100781275,-1466.7995327545964
829,501.733115656074,869.4759542836682,302.7252751891074,156.36935039471518,210.6106661256068,357.93006356098226,945.4935659144179,158.7946602171573,87.84220818482696,207.290594205486,150.15053936036728,932.6459530062482,-1707.0811028564844
1474,518.1440850734721,864.7398840814931,331.51867276357063,129.37811850293176,248.2803464878566,324.84146935515383,888.1038601748987,,82.08788228721417,180.89161494883197,163.78324179083128,,-1618.9680103051603
6585,512.7523628908771,1045.2207045047633,266.9214462134451,81.94632008456634,268.20064358776733,386.77657076446985,,145.9180479832478,79.13214280296965,191.81238393755626,162.87697228938472,790.0065700031948,-1768.9807149699245
6993,524.4931101764479,827.2101776805229,278.5007475821363,93.59921183264873,277.88456408177774,371.6447422615629,,177.79889407222052,79.24690356702995,181.8375877624978,153.51706626586665,776.8389156207525,-1467.8085345924385
5493,566.0119458114393,917.2330372068435,261.9890739318336,84.79474387071568,176.45201385615292,372.96427832120725,876.6591760210289,138.52753791636437,88.18870713192429,173.71767054175075,153.36955709007813,855.393880815705,-1690.5177375060393
9935,535.2098303393582,945.9276358703294,283.59997125933785,103.4702777615827,277.58723913474756,395.5411176946579,898.2539427992319,185.8843610273195,91.81591427327504,177.59890883524,169.66099340537116,716.0223404327921,-1581.1976592422882
1576,571.5823410200569,980.0455821869498,258.3312530273739,131.26644345405242,319.59130399337175,207.45647350489827,948.9331500007207,190.85970920441602,98.54076831098327,175.055290833637,147.77979924898884,713.0669628301885,-1479.5965720846534
8431,,1031.5555396679522,266.56650319040557,154.5894363261407,255.8162657025603,242.46899920953547,889.2814257658184,164.48796317556796,87.53002109749143,173.9701327755796,173.01124250203057,800.1657263859962,-1574.3887368686987
3239,523.3714799139393,842.0133420061677,251.5994403071598,136.50039796897275,260.47543046627237,240.05351462459984,863.6546905616194,130.41019327951744,88.3060395568046,169.6099829212289,161.82987947314228,829.2973756051961,-1453.1574172480618
6603,510.49557316738094,872.7994963083491,239.23702339433004,131.6278684434367,349.9961736123946,300.6801723920782,802.4981325287238,168.13931059184978,82.38110848747817,200.71351349821487,149.7450436134754,822.0359615274197,-1403.9199283403937
1059,562.4313105901247,1004.8042701389963,260.43580686391715,88.1497137920253,203.1054648857274,322.689022657056,928.1090768148467,173.12943318660248,85.12472641165917,164.4195473461313,,774.6708783680037,-1674.2477814162498
9884,561.0183789064024,987.8055043742564,263.3033897964571,100.48007028950228,217.0690046281163,333.4726343934231,897.6997640192126,,84.88334236516404,210.13066804896363,164.83888199094875,867.6047246038046,-1704.118046241424
14,519.9911298387336,1014.8125689159532,285.5348712979642,94.8573597985989,318.3143935889938,341.5775735617072,,168.41784709597852,99.09937359717424,187.5870245702071,168.49434619876837,745.6418822077385,-1665.3379585304447
3370,577.9562119998141,748.851425518022,254.60849053248094,115.30880131387057,241.29063929429483,344.68631086410227,898.3202084669434,158.6134714900943,93.38579443492023,179.0995873034881,161.95812428029015,717.1961323352492,-1435.8936528390443
2219,533.7998567889335,982.6066369145371,290.50239159927395,145.2835752943452,,228.34630119617202,943.5130374705715,122.46513448173113,89.04543036395368,179.71299098337366,,762.9657036480683,-1564.9412707200527
3076,533.0584789977894,829.5004312141361,269.59386429496357,107.89973891046364,336.9842141540827,322.11696996135197,929.3578048759351,175.15258972810926,91.73913599120893,169.77579135997675,176.20346719343894,755.305127934593,-1427.4173320539958
6947,520.1568577219589,939.1923207849482,313.27698206879796,97.08298463371285,277.55394582931194,316.58455368281346,893.3988472397688,203.39920589715183,92.9041011149245,211.71206692938318,154.03445317484756,836.0115906460916,-1622.0720976108412
1099,539.270918011128,998.5955420980044,257.7183692240789,133.49869040210558,243.97886652152934,322.6910488236998,1074.9115938031025,201.03584635380423,83.3536098726276,206.67688480283988,158.9068138778108,822.5873233505197,-1723.534238567609
9298,,995.3324485600181,281.8909285655923,94.35601637218527,225.05609444085738,318.1380504528488,791.9399166769641,141.16128782782732,86.77854350980304,195.78260878578797,152.35805162213813,742.5099403424708,-1619.6338165466088
766,527.6972267316488,1041.1141002233999,263.41990213925544,108.89680737071656,211.80043935418604,458.92462756990165,,175.9411236802792,84.78668518972268,171.00546106977131,174.55695356957767,665.4328276660785,-1713.0179311836719
4324,549.9846791930056,1030.2684226880338,270.8385331229698,112.46694640362381,173.21954616247092,373.58363730152746,869.6672342566261,172.29669236691436,92.89373737420927,177.36696705420084,174.74884105982815,,-1658.1769160322788
2955,531.0630403919795,854.1898867124378,302.2045961583338,110.9696964510645,182.15261592099893,293.9433163511813,829.8820997329107,184.9527762208012,84.97826082453896,182.18027782417013,150.403270871358,860.1376931304054,-1563.2462118980418
8799,534.3877992366967,910.7699279304072,,108.49449451307011,278.8242187745236,241.07319416437662,889.0093819483114,166.46720458946228,85.80708479801831,190.69106720712193,156.02416872847772,768.640637828156,-1502.7014424015558
8680,511.0945340608089,,297.0795885597997,105.36620327074846,181.07566748948688,310.7881118523524,1038.0603248742614,187.53144528551817,77.1296569067384,175.01958234600258,139.6091282632821,747.0794207950255,-1713.0809248423247
5231,535.400322657592,1000.1622615807984,,117.30701781581264,279.6974011036922,230.55582768781312,883.1984553014656,177.6912135419186,,177.25756949982693,178.27459660537778,747.3575719666493,-1573.3102946583617
5426,516.9229293861465,884.3333001126823,255.827367007648,114.94140645287331,229.19400078908726,258.7279900481748,901.6932383053168,150.88287277805222,86.94018604231557,172.3921904408664,167.6101453855862,966.4757964537777,-1584.0147439366278
2007,527.578002512425,880.0718015605291,276.45990137876515,100.39487817469247,298.26751092397933,282.08765735244367,1001.0373830900987,157.35280772705426,84.99563561827338,186.6819860761134,153.6722701799485,896.3016641293746,-1604.429559999634
1567,518.3403707020698,1064.076498761505,271.3237351938233,95.49000120597508,215.8990573936496,287.678310764974,937.9165095762328,143.96030768516337,96.91316734431025,184.234358546331,180.52605739034104,812.7065534465852,-1736.3475312376409
4003,577.9578651925833,,270.22819321206987,149.4415763861588,202.3568401653621,276.9171952325137,853.7818125438883,154.74645679193097,81.31997120060814,174.11226839450046,168.15524618896438,829.524460244447,-1579.2757267673494
5753,539.8517279262824,955.4152088323294,264.1152217069968,106.52452550198296,281.5904662303939,362.3736628444089,1021.7192284826783,165.63714697625136,93.2808632749207,175.99665451892085,142.65914085866223,785.3824129067667,-1677.2815149363294
